ID,邮箱,身高,体重
ID-003549,VzCfoaF@163.com,1.55,61
ID-020959,aJPrJHA@qq.com,1.91,56
ID-002118,ENocveP@163.com,1.6,77
ID-026236,uGmlGyK@sina.com,1.67,45
ID-029725,mpBtiyI@qq.com,1.54,49
ID-014787,kGquOOW@outlook.com,1.57,90
ID-027655,QCUVkaq@126.com,1.58,63
ID-020051,lHEcOQt@gmail.com,1.71,101
ID-009507,ZWAsuWr@sina.com,1.54,102
ID-001727,nQQDooP@qq.com,1.56,61
ID-024062,NkMlPet@outlook.com,1.8,45
ID-005096,qqCRPrv@outlook.com,1.82,71
ID-020514,uskFlPg@outlook.com,1.77,52
ID-010116,EuuvhEK@sina.com,1.68,93
ID-022740,UVRQtLi@126.com,1.81,62
ID-010844,wdzNNqA@yahoo.com,1.53,63
ID-014381,UzNiejI@sina.com,1.51,52
ID-005029,rUQEhjB@qq.com,1.92,60
ID-008803,ChPfyNk@sina.com,1.83,93
ID-000749,ENcHBdE@yahoo.com,1.65,100
ID-020061,QFwDzcH@sina.com,1.62,94
ID-008511,vAIOUmu@qq.com,1.86,85
ID-013760,lTuWDxj@gmail.com,1.54,58
ID-003802,AhnpbOb@gmail.com,1.84,72
ID-001944,Bnnjalq@126.com,1.62,70
ID-019176,gpUOqIp@gmail.com,1.58,69
ID-014754,SNpjuda@sina.com,1.55,77
ID-020671,jAVZFKZ@126.com,1.58,55
ID-003070,CpDQKqc@qq.com,1.51,72
ID-017396,esfJacq@sina.com,1.6,58
ID-017039,ymyNOOs@gmail.com,1.63,53
ID-004399,eXoJVYE@163.com,1.5,56
ID-004797,sUIOfVT@gmail.com,1.88,67
ID-010407,hEemCbx@outlook.com,1.59,55
ID-015278,aPTLGDH@gmail.com,1.84,82
ID-016264,VCbqwcf@126.com,1.65,73
ID-020293,HucLFHP@163.com,1.64,50
ID-016567,OaPZqXj@outlook.com,1.65,71
ID-020557,PhKGqoU@gmail.com,1.57,80
ID-019133,IYDQxIo@163.com,1.65,58
ID-010332,cDXhvYN@sina.com,1.54,78
ID-008441,xTHWCts@126.com,1.7,101
ID-027700,wyyjsQA@163.com,1.75,93
ID-026260,TKkBTja@163.com,1.74,101
ID-001467,vpYSuWC@yahoo.com,1.93,69
ID-004396,rJoMoNb@qq.com,1.92,45
ID-008480,lfLyQLI@qq.com,1.67,70
ID-015536,LsoDqzq@126.com,1.86,93
ID-019104,GXhBrYB@126.com,1.6,95
ID-001806,NYMLMko@gmail.com,1.51,95
ID-028814,YoKsECo@126.com,1.86,73
ID-021241,KduPdUz@qq.com,1.51,62
ID-017394,dxIVbvE@outlook.com,1.63,87
ID-009075,OVjkoGI@gmail.com,1.6,64
ID-029528,aGKabrQ@126.com,1.58,55
ID-029234,qPmaRsM@sina.com,1.93,48
ID-022313,wCKHucl@outlook.com,1.57,79
ID-005701,OwHsUJD@163.com,1.74,60
ID-023129,QLurWZg@yahoo.com,1.75,85
ID-018896,wojEaKj@yahoo.com,1.93,102
ID-019198,CzXqKuq@hotmail.com,1.63,72
ID-018591,cFtBYXZ@qq.com,1.78,80
ID-027740,sQMqRCz@outlook.com,1.93,102
ID-004336,pAsxyLn@hotmail.com,1.86,56
ID-001655,jkWavtN@hotmail.com,1.89,74
ID-021606,tFouxun@qq.com,1.94,99
ID-016862,lWtRYwU@yahoo.com,1.91,77
ID-027912,GOVuflj@outlook.com,1.59,73
ID-028107,vhgolOt@yahoo.com,1.92,78
ID-013762,NmMIUUd@outlook.com,1.76,57
ID-015137,JTAfpUj@sina.com,1.54,100
ID-025674,tONMBKx@outlook.com,1.76,56
ID-009847,fgFVpmy@sina.com,1.94,84
ID-016456,wKVctUT@outlook.com,1.89,70
ID-017127,KJEiszH@qq.com,1.73,55
ID-015066,oXmeTYl@yahoo.com,1.9,100
ID-005989,bpRDhts@163.com,1.65,52
ID-028607,bbUFuzm@yahoo.com,1.88,74
ID-022022,byDNjmU@sina.com,1.63,77
ID-025796,jEkZNdd@yahoo.com,1.94,91
ID-016127,uNNlDYW@gmail.com,1.72,89
ID-012627,ogRGEYh@hotmail.com,1.94,63
ID-017599,xnWRxzB@yahoo.com,1.65,100
ID-014009,cZnHUoG@qq.com,1.92,63
ID-005531,SMFruMb@yahoo.com,1.6,57
ID-027068,TYuloqt@yahoo.com,1.81,67
ID-023238,CDBpOZj@yahoo.com,1.51,52
ID-021668,ZqKALcR@hotmail.com,1.77,62
ID-029108,YBjfFiu@gmail.com,1.52,66
ID-021760,CZrigLW@hotmail.com,1.84,88
ID-025025,VWCUzKi@gmail.com,1.59,94
ID-004874,OBzzuSc@sina.com,1.64,79
ID-024616,Pbudmwc@hotmail.com,1.65,77
ID-007748,QYFHHnb@126.com,1.57,45
ID-024734,dcbsHjU@126.com,1.52,75
ID-004684,zVJwpiG@163.com,1.62,55
ID-017702,cJVLpwM@outlook.com,1.75,75
ID-016910,FCxhygZ@qq.com,1.89,93
ID-011571,HaBQSzF@yahoo.com,1.6,101
ID-016475,dSfqamL@126.com,1.7,45
ID-007283,NBhJPBB@126.com,1.59,61
ID-028161,wdaAEkd@sina.com,1.67,49
ID-010216,iPQKYPx@sina.com,1.63,54
ID-002631,eYfIRDh@126.com,1.9,80
ID-017212,ZTdRrFR@sina.com,1.88,51
ID-003957,phBRtOZ@yahoo.com,1.93,46
ID-027121,rLUkXwq@qq.com,1.51,50
ID-004707,hGgBJmC@sina.com,1.58,84
ID-004132,KXUnNsZ@126.com,1.75,60
ID-009132,giEIGUr@sina.com,1.75,54
ID-005635,FUkbYgN@126.com,1.83,56
ID-022440,QlLxqbQ@qq.com,1.78,55
ID-006349,oEDpSUG@qq.com,1.94,52
ID-027714,mIutapO@outlook.com,1.63,79
ID-021185,wirvkpb@163.com,1.61,56
ID-011098,EapSsoF@sina.com,1.92,102
ID-017801,VbmMOKR@qq.com,1.7,80
ID-024768,KsFObuO@outlook.com,1.67,81
ID-000255,wqEeiPG@126.com,1.85,94
ID-017322,lwFqyNR@gmail.com,1.56,91
ID-022070,tOJEOEZ@163.com,1.82,62
ID-001432,QhjTnBw@sina.com,1.59,70
ID-028461,NlwIMPe@163.com,1.93,87
ID-001816,PBEbipD@outlook.com,1.83,66
ID-016742,zvRsuPK@sina.com,1.66,96
ID-024673,daqfgNO@outlook.com,1.91,52
ID-026422,MampuMV@hotmail.com,1.56,83
ID-021074,yAYiDaq@gmail.com,1.54,57
ID-000390,hQTKFXc@sina.com,1.94,102
ID-022267,pWbrBVY@yahoo.com,1.9,48
ID-022067,bGYAPAs@gmail.com,1.87,58
ID-016330,hECgLDq@qq.com,1.92,62
ID-027349,GvChDXS@hotmail.com,1.58,49
ID-017636,kKjXLil@yahoo.com,1.78,97
ID-027156,UQxitvz@sina.com,1.84,55
ID-012920,UxXTmvQ@163.com,1.9,81
ID-028170,vwiUtjl@gmail.com,1.55,93
ID-004780,pKDgnbk@outlook.com,1.81,88
ID-016635,gIkppaJ@126.com,1.59,79
ID-013882,mYeGheA@163.com,1.93,71
ID-027324,WDrIQlZ@126.com,1.81,53
ID-001183,qpuEoEj@qq.com,1.74,89
ID-027733,kFtmPUM@163.com,1.55,71
ID-003652,cPpCufo@126.com,1.87,92
ID-008455,bAUbhoZ@qq.com,1.63,73
ID-005200,gMiPBYB@163.com,1.52,94
ID-026610,RGbbppt@qq.com,1.78,74
ID-006376,SrANkKH@qq.com,1.67,86
ID-008026,XueoTGx@163.com,1.81,45
ID-028524,vSKAGTo@126.com,1.53,63
ID-006501,vyXtGgb@hotmail.com,1.65,67
ID-019673,WAlhqib@sina.com,1.85,55
ID-020022,jmIZbVs@yahoo.com,1.67,86
ID-003102,moYnGMn@126.com,1.57,51
ID-014347,gJfRZhu@163.com,1.83,47
ID-009377,vkIlpnz@qq.com,1.65,68
ID-011112,ZHSMUxG@hotmail.com,1.68,48
ID-029595,shhfOUb@sina.com,1.56,101
ID-015967,lTnuiyt@sina.com,1.55,64
ID-004610,NKUSBXB@qq.com,1.83,88
ID-019940,etcrjKy@163.com,1.54,98
ID-007985,ZZrBMmg@outlook.com,1.5,94
ID-027949,kVQjgeR@hotmail.com,1.67,45
ID-024557,Fpthdjd@gmail.com,1.85,74
ID-014250,kUCsOLj@yahoo.com,1.63,94
ID-015737,gHQbXEd@qq.com,1.8,96
ID-006928,AfSTtOa@outlook.com,1.62,86
ID-006577,ofMJVCz@outlook.com,1.72,69
ID-012638,DCBrLyj@hotmail.com,1.57,99
ID-006511,lxilZFv@yahoo.com,1.57,70
ID-029510,wEgsmWD@hotmail.com,1.84,86
ID-027691,PtljNoX@hotmail.com,1.71,59
ID-000502,fvMImFV@gmail.com,1.55,45
ID-022047,zcPbJTM@gmail.com,1.84,89
ID-026455,JFPQNux@yahoo.com,1.81,90
ID-027843,suhWaFD@yahoo.com,1.85,60
ID-007666,bpuaznx@outlook.com,1.58,67
ID-009657,mPxTFZd@163.com,1.91,56
ID-014539,mIWFlnD@gmail.com,1.94,102
ID-002193,AmyTAEO@126.com,1.66,102
ID-005770,QmODbYR@sina.com,1.94,70
ID-001254,ZAfGljx@126.com,1.84,90
ID-017836,JxacCVl@163.com,1.89,80
ID-012706,QiKImJZ@163.com,1.93,70
ID-022136,eDnSrTx@qq.com,1.54,53
ID-024023,UXNTKsJ@yahoo.com,1.85,96
ID-002276,zVaRsrQ@qq.com,1.9,88
ID-024908,zELZAGw@outlook.com,1.91,78
ID-011781,mHuFKMj@qq.com,1.62,97
ID-022698,nLaMgro@gmail.com,1.57,78
ID-009523,kKJnRCV@sina.com,1.53,51
ID-019736,RKNrZYr@126.com,1.54,104
ID-008064,WbuqJcJ@126.com,1.7,79
ID-001597,sRGcuaX@yahoo.com,1.63,53
ID-000596,Lkhpvqa@sina.com,1.72,50
ID-010161,wUEpHdX@yahoo.com,1.54,77
ID-006355,drTbLWc@126.com,1.85,46
ID-003101,RlsoOuD@yahoo.com,1.58,60
ID-014014,bmUDXEr@yahoo.com,1.64,59
ID-021647,ZYpDFwu@163.com,1.94,59
ID-016407,VqtkQQz@hotmail.com,1.91,66
ID-017783,zRffXRw@outlook.com,1.72,64
ID-000619,xxQzzOy@sina.com,1.7,47
ID-000043,NVXFCfK@yahoo.com,1.7,58
ID-024084,GsWQJSv@gmail.com,1.6,52
ID-006258,vtHOmFO@163.com,1.83,80
ID-006716,SUqNpdi@gmail.com,1.8,76
ID-017749,VFCNoXT@sina.com,1.85,96
ID-016870,WwYwlSm@outlook.com,1.88,79
ID-006773,QdRRDxR@163.com,1.78,89
ID-029943,qWtcCqZ@qq.com,1.67,97
ID-014263,mKZqPBf@126.com,1.71,49
ID-007304,WsyMaPo@gmail.com,1.51,53
ID-002314,omncYUI@yahoo.com,1.92,72
ID-016294,HyvzRoR@163.com,1.89,57
ID-029513,XIStlRO@outlook.com,1.61,53
ID-024923,MGxbRiZ@126.com,1.54,86
ID-002256,qyJMbwy@yahoo.com,1.62,93
ID-014283,hztbKrK@yahoo.com,1.76,55
ID-006882,XcXQzGK@sina.com,1.67,54
ID-023569,gemfSYx@hotmail.com,1.66,71
ID-013177,NnUJCDG@hotmail.com,1.72,77
ID-019509,pTZnLvy@gmail.com,1.94,90
ID-023127,zSGggvo@126.com,1.52,93
ID-011830,uxXedOE@qq.com,1.7,97
ID-028429,HURcuJR@outlook.com,1.5,89
ID-013738,clkgOmI@163.com,1.58,50
ID-007936,zOWZLVI@163.com,1.7,78
ID-000858,hmTBKDz@hotmail.com,1.78,60
ID-003079,juDvCYO@sina.com,1.62,53
ID-001106,wtRXRgj@outlook.com,1.74,54
ID-010272,FlflbMB@qq.com,1.52,55
ID-023606,MwhnNBf@gmail.com,1.54,90
ID-021745,dulpliK@hotmail.com,1.86,58
ID-026872,GRlDeAp@outlook.com,1.91,67
ID-015417,tZsjCbq@gmail.com,1.69,63
ID-007815,zqHVDQB@outlook.com,1.71,67
ID-004843,pdrrXfW@qq.com,1.6,60
ID-028387,FvJyjxu@yahoo.com,1.93,104
ID-023970,vFilmjA@yahoo.com,1.76,88
ID-018254,eJLWGTI@sina.com,1.87,69
ID-007256,anUhCll@gmail.com,1.87,51
ID-002294,CgwZciq@hotmail.com,1.9,99
ID-013300,SPPjIFs@163.com,1.94,53
ID-014438,QRAKamB@126.com,1.8,68
ID-016422,RZZtNPj@hotmail.com,1.72,88
ID-012932,flBBFFQ@gmail.com,1.83,50
ID-021829,Wikuinr@126.com,1.78,91
ID-014196,nYnqYPG@gmail.com,1.58,47
ID-029139,IqDByxY@yahoo.com,1.75,101
ID-009765,icmLEvx@qq.com,1.75,87
ID-027723,yxMRNYT@outlook.com,1.68,65
ID-010624,doKLoAS@163.com,1.86,104
ID-026319,gIqQUDN@outlook.com,1.93,77
ID-011013,UTqWRwb@hotmail.com,1.76,76
ID-003783,wRMdNSB@qq.com,1.86,81
ID-003190,WwwgvUr@qq.com,1.8,51
ID-027957,neWEAOb@sina.com,1.83,59
ID-011890,zaNlOgS@yahoo.com,1.53,59
ID-018286,nFBgFRP@126.com,1.9,98
ID-007142,NMItSPp@126.com,1.87,64
ID-011542,YquxpOm@outlook.com,1.78,104
ID-015914,AvqOOde@gmail.com,1.68,76
ID-013391,xbqRLFi@outlook.com,1.94,70
ID-028677,ZAAfBQF@sina.com,1.52,52
ID-006348,VVuFUZr@gmail.com,1.71,75
ID-015766,uXPjNQN@126.com,1.74,90
ID-024853,SDlyZrS@hotmail.com,1.83,52
ID-004102,wLKlCxb@163.com,1.73,49
ID-016269,qXaSPPc@outlook.com,1.72,65
ID-010939,laCmfKb@sina.com,1.92,48
ID-000195,DpYikSS@163.com,1.78,99
ID-002218,PGpdPSQ@yahoo.com,1.55,56
ID-020538,EZtnAws@gmail.com,1.6,71
ID-002496,zHIJfMa@yahoo.com,1.64,72
ID-028272,aDaoZFK@outlook.com,1.57,59
ID-017262,YTCvZUG@126.com,1.54,76
ID-005522,XcGlhVT@163.com,1.6,50
ID-029584,TKRrqiA@yahoo.com,1.59,103
ID-007710,QRDqwTr@outlook.com,1.71,70
ID-007080,lFrqKyY@yahoo.com,1.54,51
ID-012194,xcixaGJ@gmail.com,1.77,61
ID-021924,BvDIRkU@126.com,1.59,59
ID-017053,iDDrNOf@hotmail.com,1.72,49
ID-026501,hDbsLHK@outlook.com,1.54,98
ID-027656,xrmFWkt@163.com,1.73,78
ID-028360,KZXUuIe@hotmail.com,1.87,50
ID-001927,OIXiMWP@gmail.com,1.93,92
ID-014096,NaMiMFR@hotmail.com,1.5,94
ID-013976,FtNrBmx@qq.com,1.72,48
ID-000830,mMvrtmz@gmail.com,1.89,67
ID-018541,mBuUMVX@yahoo.com,1.65,96
ID-008508,twgmaQN@outlook.com,1.6,81
ID-020922,oWsvkyT@outlook.com,1.6,65
ID-003173,EWpRGpO@163.com,1.83,47
ID-001083,sdhqoBf@126.com,1.76,60
ID-011469,pAILMQg@yahoo.com,1.5,57
ID-012029,dppIjOi@qq.com,1.92,73
ID-002830,jHPPwKI@sina.com,1.92,69
ID-017123,aZYVIxa@qq.com,1.51,55
ID-018359,bcWAbrq@gmail.com,1.78,95
ID-007364,DtRthrT@outlook.com,1.56,78
ID-005261,yyWTOpC@yahoo.com,1.79,93
ID-013862,qxzhcTV@sina.com,1.91,55
ID-010964,umwBqHA@gmail.com,1.91,75
ID-016120,VkcXLGT@126.com,1.75,78
ID-016739,GVOKQwU@gmail.com,1.56,104
ID-025815,TRtGwVX@163.com,1.69,101
ID-029686,GsWvpTS@163.com,1.66,81
ID-012247,BvdQTaf@qq.com,1.63,80
ID-013331,pHfEJvX@outlook.com,1.56,97
ID-021732,uUcyUwr@gmail.com,1.64,90
ID-026909,FSZzeYL@126.com,1.84,70
ID-011487,ljVRUuQ@163.com,1.57,88
ID-006904,iFKVaRU@hotmail.com,1.85,71
ID-025125,FAnriYJ@sina.com,1.64,76
ID-008235,PwMZxOy@qq.com,1.67,76
ID-024141,JONDvZZ@163.com,1.72,69
ID-000706,ImOSqHJ@sina.com,1.55,50
ID-006829,TTQXMbG@126.com,1.62,88
ID-023358,lseaHNw@outlook.com,1.83,80
ID-025776,VzXfgCy@yahoo.com,1.51,104
ID-027568,oToaXyE@163.com,1.63,93
ID-017744,XMExdxz@gmail.com,1.91,67
ID-000151,tBFJRJr@yahoo.com,1.91,47
ID-005279,gaMRySd@126.com,1.92,60
ID-002746,EEqyTIw@126.com,1.64,81
ID-015800,LCVFfae@gmail.com,1.77,87
ID-014229,IwBkHUi@yahoo.com,1.53,76
ID-001455,RlZRmUi@gmail.com,1.66,103
ID-008848,dZpAUEB@outlook.com,1.52,77
ID-021405,EgvODsZ@126.com,1.92,89
ID-016377,YFzEtBs@outlook.com,1.86,79
ID-012033,TbhaGCE@hotmail.com,1.77,66
ID-006463,AieYdXI@yahoo.com,1.64,84
ID-022898,qehHgcb@163.com,1.55,48
ID-023267,tHRSuek@outlook.com,1.83,88
ID-002155,vzqUmIQ@163.com,1.78,66
ID-024707,QbtCOUZ@gmail.com,1.63,77
ID-004577,MSWENNe@yahoo.com,1.87,48
ID-024895,BaUWwXz@gmail.com,1.59,99
ID-003081,tjyoUYv@qq.com,1.65,102
ID-019177,wrKXvwQ@yahoo.com,1.63,53
ID-014126,poxDUVr@qq.com,1.85,99
ID-011743,TuiFQdt@sina.com,1.53,47
ID-027343,WyHSJzL@126.com,1.61,102
ID-007965,UOutLKA@126.com,1.9,88
ID-010808,uVnamUr@126.com,1.65,77
ID-008735,gKLQAPc@outlook.com,1.83,79
ID-020783,PNnJQjD@126.com,1.63,64
ID-019157,oelAYYk@qq.com,1.71,56
ID-013021,dmIHufq@126.com,1.5,66
ID-027422,apFbnMx@yahoo.com,1.89,70
ID-014083,OmJzzvE@sina.com,1.81,45
ID-024568,WKXOOCo@outlook.com,1.85,72
ID-012387,chKVHIH@sina.com,1.68,60
ID-004525,KeKGdYN@yahoo.com,1.55,78
ID-000976,UsjcSvK@qq.com,1.81,60
ID-022623,xOvkYZG@yahoo.com,1.66,59
ID-010330,CgsGeFV@126.com,1.56,61
ID-018671,JKWCYoj@yahoo.com,1.89,52
ID-001867,fXJnmnU@hotmail.com,1.51,104
ID-021997,gJcPwgR@outlook.com,1.71,80
ID-026519,jDbaslu@gmail.com,1.94,83
ID-013231,iyyAYFt@163.com,1.77,76
ID-001252,dngoRAA@163.com,1.92,76
ID-004250,FDReswi@sina.com,1.87,90
ID-023670,Qubitfk@163.com,1.61,75
ID-027442,sRNqHGr@gmail.com,1.92,54
ID-009249,byvKPYO@sina.com,1.88,95
ID-006320,jlMnsAg@gmail.com,1.92,97
ID-018340,iRtrAgr@hotmail.com,1.83,103
ID-006263,OmkSDzV@163.com,1.94,96
ID-026955,jLXqxUs@gmail.com,1.76,89
ID-008482,DTJbXXa@yahoo.com,1.61,101
ID-000325,xOaoMHQ@hotmail.com,1.88,70
ID-005882,SVXldCT@yahoo.com,1.89,80
ID-015744,GuvncDw@qq.com,1.86,67
ID-029816,KAiKSQj@gmail.com,1.8,70
ID-007608,ODPGKgf@outlook.com,1.64,76
ID-014819,YFZxzxs@hotmail.com,1.76,65
ID-015745,bFAhaPT@163.com,1.85,67
ID-027781,GkYluwO@outlook.com,1.77,103
ID-003159,IQPakjr@yahoo.com,1.89,50
ID-022349,fRKKpuX@qq.com,1.9,83
ID-024671,RTYeIdp@qq.com,1.66,82
ID-007215,OmRBiln@qq.com,1.85,66
ID-003630,sfgReCp@163.com,1.85,53
ID-006790,suPLQjb@163.com,1.52,98
ID-002749,AuZxIJs@yahoo.com,1.54,89
ID-021976,yeZVnXw@sina.com,1.8,87
ID-026897,JkKRrkc@qq.com,1.59,51
ID-027020,XSASxKt@yahoo.com,1.5,93
ID-013845,ZxGENIk@163.com,1.9,60
ID-029888,cCVwlJM@qq.com,1.64,68
ID-020114,VrWwcps@yahoo.com,1.71,104
ID-020466,nSskUll@yahoo.com,1.58,97
ID-005850,LWpJLoZ@outlook.com,1.73,83
ID-008616,BNLmrzw@qq.com,1.77,48
ID-025437,XdWkLrc@hotmail.com,1.54,77
ID-011208,jdUSABa@outlook.com,1.88,79
ID-009027,tfUTmhc@hotmail.com,1.92,74
ID-019387,fDlXJFY@yahoo.com,1.52,54
ID-021521,dFHccIi@hotmail.com,1.87,57
ID-000632,VHPUYxe@gmail.com,1.58,67
ID-019507,lmLCGNg@gmail.com,1.66,64
ID-025241,weXlmEk@gmail.com,1.57,72
ID-017623,tnKAALW@126.com,1.92,90
ID-024007,ZVLCpWi@126.com,1.61,91
ID-023564,SUTPPCp@sina.com,1.55,91
ID-010101,cvUVhlp@hotmail.com,1.9,65
ID-012965,TgYBPiG@hotmail.com,1.69,88
ID-016183,vOBpQQn@126.com,1.91,79
ID-022965,fasDGRW@126.com,1.87,80
ID-028855,uAPbSsG@163.com,1.52,72
ID-014054,rZnIHge@gmail.com,1.67,77
ID-022629,Xqzrlpl@gmail.com,1.59,65
ID-005529,iBoxyXL@outlook.com,1.7,104
ID-005315,qKAOPfU@126.com,1.92,65
ID-011124,OwTdvvY@yahoo.com,1.57,81
ID-017966,sPlwKCC@yahoo.com,1.7,49
ID-001985,FKZoqvu@hotmail.com,1.65,104
ID-016793,aCDpZxE@126.com,1.5,59
ID-024666,tTTiqki@yahoo.com,1.9,93
ID-008997,HLQSWVO@163.com,1.51,54
ID-002664,GwzFgml@qq.com,1.74,67
ID-013623,xYZIcWK@126.com,1.68,49
ID-010889,lespdGP@hotmail.com,1.92,48
ID-019572,AUdBCUQ@qq.com,1.86,102
ID-005491,lYmGPnr@yahoo.com,1.79,71
ID-009954,XqWpOrG@sina.com,1.92,64
ID-022495,YPjSjHn@126.com,1.58,47
ID-007247,fHlDmbE@126.com,1.91,71
ID-012169,FaCZoSi@outlook.com,1.64,49
ID-020412,jTzDwjV@qq.com,1.68,70
ID-025868,hJpztxL@gmail.com,1.9,58
ID-012290,KoLCYIH@yahoo.com,1.92,94
ID-001739,Uegyzxk@qq.com,1.65,102
ID-008799,ZfJcnrF@gmail.com,1.71,73
ID-008752,mIkvVDn@qq.com,1.82,50
ID-023031,MPkKSJA@yahoo.com,1.58,95
ID-019254,AcLtXCK@sina.com,1.56,46
ID-010748,lHNnTVg@qq.com,1.66,98
ID-018974,xOiliNX@gmail.com,1.79,65
ID-003133,uIJmfdS@yahoo.com,1.77,93
ID-023894,nKpQEbZ@gmail.com,1.69,76
ID-007576,kjbmpSA@outlook.com,1.72,86
ID-001226,djqbcrB@qq.com,1.5,90
ID-017513,UbMDfPM@yahoo.com,1.83,59
ID-007552,lmMXynh@hotmail.com,1.77,57
ID-010974,lOBvSwY@hotmail.com,1.63,64
ID-021873,dAiUyrg@126.com,1.93,67
ID-020030,tnyFwii@gmail.com,1.77,59
ID-011811,HYjAWIn@outlook.com,1.67,48
ID-006966,DvfjkTS@gmail.com,1.93,100
ID-025857,HADcAqc@126.com,1.93,103
ID-015073,fWvmRwJ@outlook.com,1.83,57
ID-003954,KxDDXbV@gmail.com,1.66,87
ID-018410,wMUFvbx@163.com,1.75,99
ID-026432,VoJWhYX@outlook.com,1.91,47
ID-024082,bEbgqQw@hotmail.com,1.51,46
ID-005682,ZEFqqZT@sina.com,1.54,104
ID-018113,LljdlWz@126.com,1.76,45
ID-002779,dmTjskc@126.com,1.65,47
ID-011886,JnjNYav@126.com,1.76,98
ID-015508,uwwYBjY@hotmail.com,1.57,76
ID-000998,HiKBKnd@gmail.com,1.79,70
ID-014316,YGXLrJN@yahoo.com,1.82,72
ID-000492,XPFhqIm@yahoo.com,1.65,91
ID-008320,xyxtWHM@yahoo.com,1.56,82
ID-010543,btXtwjj@outlook.com,1.54,56
ID-020997,JxQxrsy@hotmail.com,1.51,81
ID-011051,RkocMFE@qq.com,1.67,60
ID-003533,xQZZRnz@sina.com,1.76,64
ID-006442,GAEVdfQ@hotmail.com,1.53,81
ID-016959,PgVnqMd@gmail.com,1.82,53
ID-005007,snulgQN@hotmail.com,1.71,59
ID-019145,uEnrRHh@outlook.com,1.93,103
ID-017271,vmjmBxh@outlook.com,1.89,69
ID-020427,BrGrCsW@163.com,1.91,76
ID-003855,fQhVaNd@yahoo.com,1.88,100
ID-025946,COhjnlC@qq.com,1.58,50
ID-012162,SvDTOIC@hotmail.com,1.68,54
ID-014780,qMbgmfd@yahoo.com,1.61,73
ID-008703,DPgWmps@sina.com,1.9,87
ID-025266,tStyrzu@outlook.com,1.92,48
ID-008947,TUqxueJ@126.com,1.8,92
ID-027046,LuybIXr@gmail.com,1.81,72
ID-019517,PDwCEMQ@gmail.com,1.57,104
ID-026743,rxUKXeG@gmail.com,1.6,88
ID-022968,OBIYEQK@gmail.com,1.71,68
ID-005894,QIzNLvU@sina.com,1.53,48
ID-012580,lkKnNFf@126.com,1.63,61
ID-021536,mZOCFjT@gmail.com,1.59,103
ID-003808,KVJwYdn@hotmail.com,1.9,62
ID-021872,lRdfZJM@qq.com,1.54,102
ID-022304,TZhAAjL@qq.com,1.68,70
ID-006670,JbXxpHU@gmail.com,1.7,102
ID-001767,XQWGApC@126.com,1.56,66
ID-007419,hfrcTJv@yahoo.com,1.64,60
ID-021197,xrmFYHG@hotmail.com,1.52,95
ID-026514,BRirxLx@163.com,1.68,73
ID-020417,xYGLQwg@163.com,1.76,93
ID-018193,OUxqlFH@126.com,1.91,64
ID-009201,LnIBsoW@126.com,1.7,56
ID-014574,HbUkYpo@163.com,1.74,67
ID-010311,pNDFpOv@hotmail.com,1.51,91
ID-023993,TTPLmyY@gmail.com,1.85,48
ID-019479,ZrQyoEZ@gmail.com,1.74,51
ID-017289,QrgMgvh@163.com,1.7,69
ID-026714,dSLpdRG@sina.com,1.56,61
ID-025522,kjnyltq@126.com,1.78,73
ID-018535,XdvEImV@outlook.com,1.5,61
ID-003915,xNYhbJv@sina.com,1.69,100
ID-003545,YLmYGoy@yahoo.com,1.55,58
ID-017204,RNIKGnO@hotmail.com,1.74,85
ID-001827,YOWNUHA@hotmail.com,1.88,56
ID-017714,RbJkxza@outlook.com,1.54,81
ID-025052,hWJXnDQ@outlook.com,1.85,84
ID-012731,JwETqCo@sina.com,1.6,90
ID-024064,iJbnHAl@163.com,1.76,92
ID-010905,IUapxyV@sina.com,1.71,61
ID-027715,bForedR@outlook.com,1.7,95
ID-019672,joBAlhp@yahoo.com,1.62,62
ID-019241,DNigWvx@yahoo.com,1.8,62
ID-001443,WWtYgKg@yahoo.com,1.62,98
ID-009689,iqcbsJl@yahoo.com,1.79,64
ID-023821,vyIBNNE@sina.com,1.89,68
ID-018808,hNTMcvT@qq.com,1.9,59
ID-012559,GPceURO@126.com,1.59,46
ID-013820,dYMvCFW@yahoo.com,1.76,47
ID-013163,wqSnZcc@qq.com,1.92,97
ID-029129,Lulhszk@sina.com,1.76,79
ID-023988,BXAgZzx@sina.com,1.73,60
ID-006440,PQyAMhe@hotmail.com,1.67,51
ID-022035,NDfbqeo@yahoo.com,1.78,77
ID-020364,wzSSwIB@sina.com,1.92,83
ID-002867,ZHFsjqW@163.com,1.58,82
ID-027355,uDiRxsC@outlook.com,1.66,58
ID-009478,jMczFJO@hotmail.com,1.82,100
ID-025466,gtuCQIY@sina.com,1.75,101
ID-013991,qgudlbH@outlook.com,1.63,67
ID-010195,rEiHQxm@126.com,1.51,57
ID-005349,GHMpdwq@gmail.com,1.59,61
ID-025935,wvxdiHb@126.com,1.8,87
ID-022951,lKslxby@outlook.com,1.64,53
ID-019533,nHLKAJf@hotmail.com,1.9,59
ID-012084,atZXeJu@163.com,1.64,75
ID-005650,qhzuqYb@qq.com,1.83,62
ID-020533,fDnZlNP@126.com,1.93,102
ID-007192,AJDmjhj@163.com,1.67,77
ID-010916,HSTjwup@yahoo.com,1.58,52
ID-006037,KocZYdJ@gmail.com,1.87,99
