ID,电话,婚姻,学历
ID-011276,15173861232,已婚,高中
ID-006582,13657370504,未婚,初中
ID-006505,18523765479,未婚,高中
ID-028561,18852119002,未婚,本科
ID-018100,15802956777,已婚,大专
ID-012340,15148041220,已婚,本科
ID-013839,18572562772,未婚,本科
ID-001405,15001211934,未婚,高中
ID-025928,18543808179,未婚,高中
ID-019398,13621777348,未婚,大专
ID-023094,13658923107,未婚,高中
ID-011704,13913876540,未婚,高中
ID-013576,15386720364,已婚,大专
ID-019386,18588562111,未婚,本科
ID-026505,18901890635,已婚,本科
ID-025093,15181377353,未婚,初中
ID-016934,18928716183,未婚,本科
ID-012097,18532233322,已婚,初中
ID-016956,18949461212,未婚,本科
ID-015208,15362349991,未婚,初中
ID-016184,18878716472,已婚,高中
ID-022640,15338072030,未婚,初中
ID-005063,13659602428,已婚,初中
ID-021749,13686272406,未婚,初中
ID-003684,15365089922,已婚,本科
ID-018620,18869188757,未婚,高中
ID-023787,13927698273,未婚,研究生
ID-027967,15004331849,已婚,研究生
ID-009660,15874598467,未婚,研究生
ID-000716,18835503444,已婚,初中
ID-019030,18885183782,未婚,研究生
ID-015924,15005946295,已婚,本科
ID-015971,15330097905,未婚,本科
ID-014066,18561071039,未婚,高中
ID-008493,15322046189,未婚,高中
ID-007215,13997660485,已婚,研究生
ID-001645,15126551870,已婚,本科
ID-023125,13956320082,已婚,初中
ID-022251,13604917446,未婚,初中
ID-005048,15388969045,已婚,高中
ID-028946,15815196566,已婚,大专
ID-005728,15149747477,已婚,研究生
ID-000301,18558863425,已婚,本科
ID-027166,15079837806,已婚,高中
ID-010274,15156331136,已婚,本科
ID-013959,13612353667,已婚,本科
ID-003831,15812775404,已婚,高中
ID-027310,15196858039,已婚,高中
ID-002612,13909734540,已婚,初中
ID-002897,15183189129,已婚,高中
ID-011081,15859599033,未婚,初中
ID-003229,18821572677,已婚,本科
ID-012428,13653766681,已婚,本科
ID-000081,18882930160,未婚,研究生
ID-024592,18541908058,已婚,大专
ID-011894,18571120353,未婚,研究生
ID-006777,15330248560,未婚,初中
ID-025198,15340385143,已婚,本科
ID-020603,15839694578,已婚,研究生
ID-001534,15354818945,未婚,研究生
ID-007000,18502722485,已婚,本科
ID-022208,18879350590,已婚,高中
ID-001228,15316966922,未婚,大专
ID-000969,13643623939,未婚,研究生
ID-001714,18926233228,未婚,本科
ID-006431,18821241111,未婚,大专
ID-018004,15325413018,未婚,高中
ID-002240,15170011910,已婚,本科
ID-004419,15824447451,未婚,初中
ID-003051,13693004852,已婚,初中
ID-014601,15148709867,已婚,本科
ID-010828,15142891721,已婚,初中
ID-026452,15131210239,未婚,高中
ID-007536,15339416287,未婚,本科
ID-006049,13625440055,未婚,大专
ID-021985,18905804622,未婚,初中
ID-014262,15303382103,已婚,初中
ID-011477,18511157589,未婚,高中
ID-017878,15820926431,已婚,初中
ID-008503,15072288871,已婚,大专
ID-012759,18838518135,已婚,初中
ID-016282,13993869597,已婚,研究生
ID-002383,13613139264,未婚,大专
ID-028094,18515222065,未婚,大专
ID-016004,18815612214,未婚,初中
ID-004304,15389047276,已婚,研究生
ID-000982,15152609428,未婚,大专
ID-002655,15881494940,已婚,本科
ID-020111,15388913685,已婚,研究生
ID-028712,15348295974,已婚,大专
ID-026160,13632115605,未婚,初中
ID-013477,15383500504,未婚,初中
ID-029361,18850092814,未婚,大专
ID-020169,13996692032,已婚,本科
ID-021496,15125742287,未婚,初中
ID-017751,15024247915,未婚,本科
ID-006515,13605603368,未婚,初中
ID-007596,18519088271,未婚,初中
ID-015536,15888254200,已婚,研究生
ID-016311,18929084956,未婚,高中
ID-027121,15333321886,未婚,大专
ID-011381,15020104643,未婚,高中
ID-019290,13621049274,未婚,本科
ID-014741,15812598893,已婚,初中
ID-011603,13619557916,已婚,高中
ID-003683,18862025911,未婚,本科
ID-001577,15171262626,已婚,研究生
ID-022817,15129805180,已婚,大专
ID-006502,15323369938,未婚,高中
ID-020191,13672268479,已婚,高中
ID-028368,18847186404,未婚,研究生
ID-004156,15318514206,已婚,大专
ID-027157,18967656000,已婚,高中
ID-003209,13971485977,未婚,研究生
ID-015992,15827520690,已婚,本科
ID-018399,18976707567,已婚,高中
ID-021823,18985721161,未婚,研究生
ID-021596,13636809411,已婚,大专
ID-017465,18955294580,已婚,初中
ID-025048,13925888938,已婚,研究生
ID-001672,15071744416,已婚,大专
ID-023868,15384415709,未婚,初中
ID-006343,15123899986,未婚,大专
ID-025092,15073195401,未婚,大专
ID-029875,13965803124,已婚,本科
ID-028375,15142932903,未婚,大专
ID-026414,18971531932,未婚,初中
ID-026579,15341425666,未婚,高中
ID-021914,15858466076,已婚,高中
ID-000463,18877236986,未婚,初中
ID-022431,13949072768,未婚,研究生
ID-010649,13966179990,已婚,研究生
ID-006327,15366063660,未婚,初中
ID-024095,15337833735,已婚,大专
ID-001456,18844999565,未婚,本科
ID-027623,18886561154,已婚,本科
ID-015943,18958706794,未婚,本科
ID-020861,18945680124,已婚,本科
ID-027409,13613246843,未婚,初中
ID-009808,18896360577,未婚,大专
ID-013616,13621655960,未婚,研究生
ID-021520,13638976325,已婚,高中
ID-014248,15081307891,未婚,本科
ID-006875,13682727401,已婚,本科
ID-008873,18925395309,未婚,高中
ID-026092,15172243617,已婚,高中
ID-026010,15356559332,未婚,本科
ID-016720,18845142653,已婚,本科
ID-023158,18975651107,已婚,大专
ID-003162,15156232540,已婚,研究生
ID-013973,15195590615,未婚,本科
ID-016092,18915021686,未婚,初中
ID-017090,15183274456,已婚,研究生
ID-009544,15355018759,已婚,初中
ID-004056,13613453640,已婚,高中
ID-009360,18996864384,已婚,大专
ID-003920,13932869800,未婚,研究生
ID-009664,15380441043,未婚,初中
ID-012240,15888810032,未婚,大专
ID-017408,18579616190,已婚,初中
ID-023844,18506873390,已婚,本科
ID-016210,18996414830,已婚,初中
ID-003477,15333381247,已婚,本科
ID-019478,18849557197,已婚,初中
ID-003886,15195965884,未婚,本科
ID-026695,13987403082,未婚,本科
ID-021052,15192926277,已婚,高中
ID-013672,15863879503,未婚,高中
ID-029086,13916644920,已婚,大专
ID-024887,13653274751,已婚,研究生
ID-004176,13984185813,未婚,高中
ID-022706,15040972933,已婚,研究生
ID-024363,15107597305,已婚,大专
ID-001137,13640324145,未婚,研究生
ID-023020,15121090376,已婚,初中
ID-023110,18811758688,未婚,初中
ID-005847,13641195096,未婚,高中
ID-023685,15335525639,已婚,本科
ID-027309,18969820558,已婚,高中
ID-011273,15018165227,未婚,初中
ID-001188,15068051077,已婚,大专
ID-022987,18995247082,未婚,初中
ID-009125,18545402109,未婚,高中
ID-018803,15862137812,已婚,本科
ID-016673,18937813414,已婚,研究生
ID-023478,15374045894,未婚,初中
ID-011101,13657464613,已婚,研究生
ID-013028,15188204191,已婚,高中
ID-017772,15003969863,未婚,本科
ID-008006,13643908383,已婚,初中
ID-021298,18976237690,未婚,研究生
ID-009363,18893773140,已婚,大专
ID-022293,15826841302,已婚,大专
ID-021845,15871190254,未婚,高中
ID-010081,15827449531,未婚,大专
ID-008535,15074836536,未婚,初中
ID-021336,18992274252,未婚,研究生
ID-029715,15313985421,未婚,初中
ID-029579,15347571039,已婚,大专
ID-010374,13923463781,未婚,本科
ID-000562,18502487259,未婚,研究生
ID-007956,15093037401,未婚,研究生
ID-001851,18590553079,已婚,初中
ID-001428,18929156415,未婚,高中
ID-023672,15111211163,已婚,大专
ID-004370,18515588447,未婚,高中
ID-012307,15877598890,未婚,研究生
ID-002272,15349645366,未婚,本科
ID-006967,18540080374,已婚,研究生
ID-008894,15032968977,未婚,大专
ID-024476,15144362212,已婚,研究生
ID-012193,18804107961,未婚,本科
ID-008231,15392000404,已婚,研究生
ID-010944,15003058124,已婚,初中
ID-012804,13938215916,已婚,本科
ID-017194,18906107808,未婚,本科
ID-016076,15875692242,未婚,本科
ID-006462,15105617492,已婚,高中
ID-022198,15195684136,未婚,高中
ID-005427,13673476430,已婚,大专
ID-017324,18512591430,未婚,大专
ID-007398,13696237042,未婚,初中
ID-011696,15012296680,已婚,研究生
ID-013136,13944030202,未婚,大专
ID-005354,15054832384,已婚,大专
ID-017325,18542796030,已婚,大专
ID-026601,13655169672,已婚,高中
ID-003527,13970346147,未婚,高中
ID-014788,15137062626,未婚,本科
ID-009030,15124214554,未婚,本科
ID-012494,18953214600,未婚,研究生
ID-006567,18591241667,已婚,大专
ID-010860,18867095414,未婚,研究生
ID-022163,13629552501,已婚,研究生
ID-007850,13967172372,已婚,研究生
ID-015878,13635842088,已婚,大专
ID-014090,18824234971,未婚,本科
ID-028037,13635998686,未婚,研究生
ID-013308,13617801486,已婚,高中
ID-003278,13643093430,未婚,本科
ID-029106,18553692374,未婚,初中
ID-027952,13948523164,已婚,本科
ID-019335,18529892875,已婚,研究生
ID-024739,18860000118,已婚,大专
ID-003914,15016498878,未婚,大专
ID-017758,18976384756,未婚,大专
ID-020813,13645110653,已婚,初中
ID-017068,13691769515,未婚,研究生
ID-003895,18868875498,未婚,本科
ID-019337,15864847708,未婚,初中
ID-029219,18579585466,已婚,大专
ID-006452,15134071700,已婚,高中
ID-004773,13622859936,已婚,初中
ID-011753,18506458050,已婚,初中
ID-027120,15002483036,已婚,大专
ID-009578,15824085453,未婚,大专
ID-018724,15889522093,未婚,高中
ID-001059,13644226611,已婚,高中
ID-018103,13651159674,未婚,高中
ID-022058,15026378794,已婚,大专
ID-021422,18858746433,已婚,高中
ID-013455,18526283226,已婚,本科
ID-002492,18935903065,已婚,大专
ID-010980,13622875774,未婚,大专
ID-019941,15147922762,已婚,研究生
ID-013343,15080453353,已婚,本科
ID-016178,15809382411,已婚,高中
ID-014701,13956724775,未婚,研究生
ID-016591,15024050586,已婚,初中
ID-004859,18527691890,未婚,研究生
ID-006416,15143225111,未婚,本科
ID-017687,15898971494,已婚,高中
ID-011814,15889398957,未婚,大专
ID-015329,15843410862,已婚,高中
ID-015174,15032825366,未婚,高中
ID-003609,15139438663,已婚,初中
ID-017252,15363852055,已婚,研究生
ID-001698,18924225670,已婚,研究生
ID-016999,18902558123,已婚,本科
ID-028633,18528212875,已婚,初中
ID-023319,18844620983,未婚,研究生
ID-012586,18519345916,未婚,大专
ID-006769,15801287623,未婚,研究生
ID-026776,13914964672,已婚,大专
ID-021217,15882787586,未婚,初中
ID-025265,18563601159,已婚,大专
ID-015335,15133278391,未婚,大专
ID-005474,18951519515,未婚,大专
ID-003511,15115208634,未婚,高中
ID-014881,18815478334,未婚,本科
ID-005771,18861870422,已婚,初中
ID-003681,18923789663,已婚,研究生
ID-011686,13674665121,已婚,大专
ID-013284,15171930138,未婚,大专
ID-000808,15843477436,已婚,高中
ID-024942,15101199580,未婚,大专
ID-010624,15151135973,未婚,研究生
ID-019714,15880815713,未婚,研究生
ID-016929,13947933007,未婚,本科
ID-006338,15175513116,已婚,高中
ID-026434,15324259398,已婚,研究生
ID-021535,15804275643,已婚,研究生
ID-001261,15021047307,未婚,大专
ID-002817,18556536353,未婚,大专
ID-002723,15189705810,未婚,研究生
ID-007553,15887218349,已婚,本科
ID-018355,13610285678,未婚,研究生
ID-022009,13602055468,已婚,本科
ID-005713,13911386392,未婚,大专
ID-026354,18539524742,未婚,初中
ID-005987,15322882765,未婚,大专
ID-026155,18570010478,未婚,高中
ID-010437,15014229300,未婚,大专
ID-001739,13972431143,已婚,大专
ID-007004,18962144296,未婚,高中
ID-016132,13974853163,未婚,初中
ID-017198,18512576645,已婚,高中
ID-028978,15007306340,未婚,初中
ID-011567,18938256005,已婚,本科
ID-005567,15813564452,已婚,研究生
ID-006530,15143385458,未婚,本科
ID-002187,13606698577,未婚,高中
ID-019769,18905449659,未婚,本科
ID-002334,15830060198,未婚,初中
ID-016459,15089896776,未婚,本科
ID-000800,13662410757,已婚,初中
ID-010577,13693917128,未婚,高中
ID-022533,15062338342,已婚,高中
ID-005796,15320555223,已婚,本科
ID-026821,13689705295,已婚,研究生
ID-010385,15335656643,未婚,高中
ID-012407,15046813526,已婚,初中
ID-015566,18807826306,未婚,研究生
ID-022566,15397724749,未婚,初中
ID-004400,13977378679,已婚,初中
ID-028145,15836205102,未婚,初中
ID-027339,18859632301,未婚,初中
ID-027971,18867342000,已婚,大专
ID-014193,15834628600,已婚,大专
ID-007836,13633124381,未婚,高中
ID-022472,18956859106,已婚,研究生
ID-014374,15341095233,未婚,本科
ID-006928,15887784323,未婚,大专
ID-025173,18525928261,已婚,高中
ID-029954,15198657381,未婚,高中
ID-019766,18570344504,未婚,本科
ID-019482,13909802977,已婚,高中
ID-027363,15397276814,未婚,大专
ID-020412,15889820786,未婚,初中
ID-017041,18577441938,已婚,研究生
ID-003778,15362252498,未婚,高中
ID-005716,18968108458,已婚,高中
ID-020047,18842378617,已婚,本科
ID-010614,13629393002,未婚,大专
ID-020825,18825182761,已婚,高中
ID-007637,13924883532,已婚,大专
ID-011204,18961053355,已婚,研究生
ID-017091,15055454028,已婚,高中
ID-011012,15092308672,未婚,高中
ID-000295,18983685873,已婚,高中
ID-002719,15065154935,未婚,高中
ID-012246,13981915418,未婚,大专
ID-001750,15001541492,未婚,大专
ID-025371,13695186876,未婚,高中
ID-006888,15199852951,未婚,高中
ID-024880,15868258549,未婚,初中
ID-009505,18833453532,已婚,初中
ID-005614,15854435604,已婚,大专
ID-014742,13982361598,已婚,本科
ID-029648,15062055013,未婚,研究生
ID-018658,18511802116,已婚,本科
ID-022457,13994377880,未婚,高中
ID-001056,15150485045,已婚,研究生
ID-014146,13676589133,已婚,初中
ID-010857,18548542880,未婚,初中
ID-010461,15012723088,已婚,研究生
ID-004494,15141642135,已婚,初中
ID-017322,15158989161,未婚,研究生
ID-007324,15827370209,已婚,高中
ID-014821,18898988980,未婚,大专
ID-018296,18865193481,未婚,大专
ID-006991,18822497989,已婚,大专
ID-022039,15345739084,已婚,大专
ID-013441,13934553455,未婚,高中
ID-002484,15340040469,未婚,大专
ID-024404,15065071046,已婚,研究生
ID-020425,13939150886,未婚,高中
ID-028489,15816240841,已婚,大专
ID-002997,13927029847,未婚,本科
ID-024600,18810215327,已婚,本科
ID-021418,15378960058,未婚,大专
ID-023835,15332411585,已婚,研究生
ID-014212,18908099407,已婚,高中
ID-022357,15030086545,已婚,研究生
ID-020000,15059830314,未婚,大专
ID-023875,15068147396,已婚,高中
ID-004331,15086724936,已婚,本科
ID-026072,15873091153,未婚,研究生
ID-015823,15067071223,未婚,研究生
ID-010685,15075827483,已婚,初中
ID-028477,15883524380,已婚,研究生
ID-005057,13609441048,已婚,高中
ID-026423,18542894474,已婚,初中
ID-012326,15038831895,已婚,初中
ID-010672,15156706335,已婚,研究生
ID-004023,13678901893,未婚,大专
ID-024876,15322888625,已婚,高中
ID-008058,18902264064,未婚,本科
ID-002539,15382081741,已婚,本科
ID-026903,15154724779,未婚,本科
ID-018124,13952561211,未婚,初中
ID-028560,18851440700,已婚,初中
ID-006417,13617035819,未婚,大专
ID-010993,18970828242,已婚,大专
ID-027881,18961011932,已婚,本科
ID-018240,18580060927,已婚,大专
ID-006791,15322147740,未婚,本科
ID-029432,15076549416,已婚,研究生
ID-005052,18892572169,未婚,初中
ID-006022,18819231875,未婚,本科
ID-023089,15849442543,已婚,高中
ID-027642,15368458722,未婚,高中
ID-001127,13939815727,未婚,初中
ID-019195,15113470727,已婚,初中
ID-029024,13665758889,未婚,大专
ID-012690,15825857616,已婚,研究生
ID-012862,15084380300,已婚,研究生
ID-025753,18552644961,未婚,研究生
ID-010382,15175331691,已婚,高中
ID-004533,13987425280,未婚,本科
